title,image,description
Climat et agriculture : le gouvernement annonce une réforme du système assurantiel,https://img.lemde.fr/2021/04/28/0/0/6000/4000/110/74/60/0/720970a_938155355-dscf5893.jpg,"Le ministre de l’agriculture, Julien Denormandie, a déclaré vendredi qu’il présenterait le 1er décembre un projet de loi de réforme du système d’assurances agricoles pour couvrir les risques liés au changement climatique."
Benjamin Coriat : « De la difficulté de soumettre à une analyse coût/bénéfice toute mesure contre le dérèglement climatique »,https://img.lemde.fr/2021/10/27/0/37/6001/4001/110/74/60/0/e004f3c_449166239-000-9cx9qv.jpg,"Si la proposition d’évaluation contenue dans le rapport sur « Les grands défis économiques », remis en juin au chef de l’Etat, relève à première vue du bon sens, elle est pourtant compliquée à mettre en place, explique l’économiste dans une tribune au « Monde »."
Climat : pourquoi la COP26 est cruciale,https://img.lemde.fr/2021/10/28/0/0/1800/1200/110/74/60/0/2cb6046_183355787-cop26.jpg,"La 26e conférence des Nations unies sur le climat se tient à partir de dimanche 31 octobre à Glasgow, dans un contexte d’urgence climatique. Dans ce podcast, Audrey Garric, journaliste au « Monde », explique les enjeux de ce sommet."
"Energie : nouveau choc, vieilles dépendances",https://img.lemde.fr/2021/10/28/0/0/4000/2666/110/74/60/0/49160ed_324202432-159666.jpg,"La crise actuelle, marquée notamment par la flambée des prix du gaz ou de l’électricité, met en lumière la vulnérabilité de nos économies. A l’heure de la transition énergétique, le manque d’investissements dans les renouvelables fragilise encore plus l’équilibre entre l’offre et la demande."
"Climat : la Chine dépose, sans convaincre, ses nouveaux engagements avant la COP26",https://img.lemde.fr/2021/01/05/1/0/3500/2333/110/74/60/0/d795733_61195935-239721.jpg,"Cette contribution nationale de Pékin reprend les principaux engagements du président chinois, Xi Jinping : atteindre son pic d’émissions avant 2030 et la neutralité carbone avant 2060."
"Waga Energy, spécialiste du traitement des gaz des décharges, a fait son entrée en Bourse",https://img.lemde.fr/2021/10/27/165/0/3968/2645/110/74/60/0/c42b6f3_593866793-img-20201015-164911.jpg,"Après six ans d’existence, l’entreprise lève 110 millions d’euros pour accélérer son développement."
title,image,description
"Bernard Rancillac, peintre politique, est mort",https://img.lemde.fr/2021/11/30/0/34/2940/1960/110/74/60/0/0f7045f_660362857-000-par2003091071140.jpg,"Ses toiles faites de superpositions et de juxtapositions s’inscrivent dans une forme de pop art français, satirique et virulent, connue sous le nom de figuration narrative. L’artiste s’est éteint lundi 29 novembre, à l’âge de 90 ans."
"Mort de l’acteur aborigène David Dalaithngu, révélé mondialement dans « Crocodile Dundee »",https://img.lemde.fr/2021/11/30/945/0/3064/2040/110/74/60/0/8e41bc1_5106003-01-06.jpg,"Lancé alors qu’il était adolescent grâce au film « La Randonnée », l’artiste australien a déroulé une carrière de près de cinquante ans. Il est mort à 68 ans, quelques années après la découverte d’un cancer."
"Norodom Ranariddh, ancien premier ministre cambodgien, est mort",https://img.lemde.fr/2021/11/28/0/4/4248/2832/110/74/60/0/7e727fb_5098391-01-06.jpg,"Le premier fils de Norodom Sihanouk et ex-chef du gouvernement renversé en 1997 par son adversaire Hun Sen est mort dimanche 28 novembre, près d’Aix-en-Provence, à l’âge de 77 ans."
"Mort de Virgil Abloh, un styliste qui a marqué toute une génération",https://img.lemde.fr/2021/11/28/97/759/3277/2184/110/74/60/0/08faf3a_5100326-01-06.jpg,"Le groupe LVMH a annoncé le décès, à l’âge de 41 ans, de celui qui dirigeait les collections pour homme de la maison Vuitton depuis 2018. Il combattait un cancer agressif depuis plusieurs années."
"Mort de Virgil Abloh, styliste et « créateur de mode visionnaire »",https://img.lemde.fr/2021/11/28/97/759/3277/2184/110/74/60/0/08faf3a_5100326-01-06.jpg,"Le créateur, engagé pour l’affirmation des cultures afro-américaines, a succombé à un cancer qu’« il combattait depuis plusieurs années ». Il avait 41 ans."
Stephen Sondheim fausse compagnie à Broadway : le compositeur américain est mort,https://img.lemde.fr/2021/11/27/2/0/3000/2000/110/74/60/0/b8890a0_696539040-661851.jpg,"On doit notamment à l’artiste, mort le 26 novembre à 91 ans, les légendaires comédies musicales « West Side Story », « Sunday in the Park with Georges »…"
"Stephen Sondheim, légende de la comédie musicale américaine, est mort",https://img.lemde.fr/2021/11/26/25/0/2000/1332/110/74/60/0/752ac99_be055a6b9b6d4b57b794b887ac52d402-be055a6b9b6d4b57b794b887ac52d402-0.jpg,"Le compositeur, qui avait notamment écrit les paroles de « West Side Story », s’est éteint vendredi. Il avait 91 ans."
L’écrivain américain Noah Gordon est mort,https://img.lemde.fr/2021/11/23/0/21/4354/2903/110/74/60/0/68c0d04_96224698-000-dv1597106.jpg,Le romancier était connu pour ses œuvres sur l’histoire de la médecine et du judaïsme. Il avait 95 ans.
"L’ancien président de Corée du Sud, Chun Doo-hwan, est mort",https://img.lemde.fr/2021/11/23/509/0/2445/1627/110/74/60/0/44bf539_719760945-gamma-k008038-a4.jpg,"Ex-chef d’état-major de l’armée sud-coréenne, il accède au pouvoir en 1980 et met en place une dictature militaire marquée par la répression sanglante des émeutes dans la ville de Gwangju. Il sera contraint de démissionner en 1988. Il est mort mardi, à l’âge de 90 ans."
"La mort de Patrice Louis, journaliste et auteur",https://img.lemde.fr/2021/11/22/0/4/4248/2832/110/74/60/0/e70cf4f_930056030-20211122ech3970.jpeg,"Homme de radio et de télévision, ce passionné d’Aimé Césaire et de Marcel Proust, avait assuré la correspondance du « Monde » aux Antilles. Auteur d’une quinzaine d’ouvrages consacrés à la langue française, il est décédé le 17 novembre, à l’âge de 74 ans."
"La mort de Jakucho Setouchi, écrivaine et grande voix féministe au Japon",https://img.lemde.fr/2021/11/19/0/3/3961/2641/110/74/60/0/e019530_117737105-212925.jpg,"Autrice distinguée à de nombreuses reprises, pan de la mémoire littéraire japonaise, elle s’était engagée dans le combat pour la liberté des femmes, contre le nucléaire et pour la paix. Elle est décédée le 9 novembre, à l’âge de 99 ans."
"La mort de Bernard Hanon, ancien PDG de Renault",https://img.lemde.fr/2021/11/19/427/0/1689/1126/110/74/60/0/9bf79be_301211953-000-app2002071135324.jpg,"Nommé président de la Régie en 1981, il a été confronté aux exigences contradictoires de l’Etat après la victoire de la gauche. Accumulant les pertes, il est débarqué brutalement en 1985. A l’origine de la R5 et de l’Espace, il est décédé le 10 novembre, à l’âge de 89 ans."
"Mort de Mick Rock, photographe des stars du rock des années 1970",https://img.lemde.fr/2021/11/19/0/0/4896/3264/110/74/60/0/520b45a_5044287-01-06.jpg,"Il a été le photographe de l’ère Ziggy Stardust de David Bowie. Il a aussi créé des illustrations pour des albums-clés de Lou Reed, des Stooges, des Ramones ou de Queen."
Le plasticien américain Jimmie Durham est mort,https://img.lemde.fr/2021/11/19/607/0/1778/1185/110/74/60/0/7fb90d8_303484944-000-hkg2004060510715.jpg,"Auteur d’une œuvre inspirée un temps par l’indianité, il avait revendiqué une ascendance cherokee contestée par les représentants de cette nation indienne. Distingué à la Biennale de Venise en 2019, il est décédé le 17 novembre, à l’âge de 81 ans."
"La mort de Philippe Thébaud, paysagiste et urbaniste",https://img.lemde.fr/2021/11/18/375/4/3720/2478/110/74/60/0/5b80c3e_654231972-12-03-26-235.jpeg,"Figure du monde du paysage et du jardin, ayant joué un rôle-clé dans la promotion du métier de paysagiste, le principal auteur du « Dictionnaire des jardins et paysages » est mort le 3 novembre, à l’âge de 75 ans."
Le rappeur américain Young Dolph abattu dans un magasin à Memphis,https://img.lemde.fr/2021/11/18/0/0/4255/2836/110/74/60/0/4ea8913_5034562-01-06.jpg,"Le rappeur de 36 ans était dans une boutique de cookies, où il avait ses habitudes, quand un homme armé a tiré sur lui. La police a précisé ne pas disposer d’informations sur le suspect pour le moment."
La mort du poète et traducteur Philippe Denis,https://img.lemde.fr/2021/11/16/125/0/3502/2332/110/74/60/0/5f7db7f_149424113-leemage-lm00398062.jpg,"Parallèlement à ses travaux d’écriture, l’auteur du « Cahier d’ombres » a mené une longue carrière universitaire internationale. Brillant traducteur d’écrivains anglo-saxons, il est décédé le 8 novembre, à l’âge de 74 ans."
"Décès d’Etel Adnan, poétesse et peintre libanaise",https://img.lemde.fr/2021/11/15/369/0/1197/800/110/74/60/0/69c5494_582251171-img-0011.jpg,"La Libano-Américaine, devenue tardivement une figure de la scène artistique internationale, est décédée le 14 novembre à Paris, à l’âge de 96 ans."
Le romancier sud-africain Wilbur Smith est mort,https://img.lemde.fr/2021/11/13/22/0/2324/1549/110/74/60/0/3ac3786_5011678-01-06.jpg,"L’écrivain s’est éteint samedi « de façon inattendue », a annoncé son éditeur. Il avait 88 ans."
"Dans les universités, des élections plus que jamais désertées par les étudiants",https://img.lemde.fr/2021/11/29/90/0/7542/5028/110/74/60/0/5492aea_606694772-elections-clr-01.jpeg,"Alors que les taux d’abstention aux élections universitaires battent des records, les étudiants pourront pour la première voter en ligne, du 6 au 10 décembre, pour désigner leurs représentants dans les Crous."
"Mort d’Eloi Dürrbach, un des plus mythiques vignerons au monde",https://img.lemde.fr/2013/01/22/0/0/450/300/110/74/60/0/ill_1820563_9af0_durrbach2.jpg,"Ses parents, artistes, étaient amis avec Fernand Léger et Pablo Picasso. A la carrière d’architecte à laquelle le destinaient ses études, il avait préféré la production d’un vin qui lui valut une renommée mondiale. Eloi Dürrbach est mort le 12 novembre à l’âge de 71 ans."
"Jacques Pimpaneau, grand spécialiste de la civilisation chinoise, est mort",https://img.lemde.fr/2021/11/12/0/57/3052/2035/110/74/60/0/7e2148a_175614309-maxpeopleworld632832.jpg,"Titulaire de la chaire de langue et littérature chinoises à l’Institut national des langues et civilisations orientales, collectionneur d’art, cet ami des sinologues Simon Leys et René Viénet, est décédé le 2 novembre, à l’âge de 87 ans."
"Sylvère Lotringer, éditeur et écrivain, est mort",https://img.lemde.fr/2021/11/11/728/0/3144/2096/110/74/60/0/7e1855b_796498887-003-lotringer-ik.jpg,"Professeur émérite de philosophie française à l’université de Columbia à New York, il a largement contribué au rayonnement nord-américain de la pensée française, particulièrement de la « French Theory », qu’il publia et édita. Il est décédé le 8 novembre, à l’âge de 83 ans."
"La mort de Frederik De Klerk, responsable ambigu de la fin de l’apartheid",https://img.lemde.fr/2021/11/12/2/0/5000/3333/110/74/60/0/0f60dd3_701318869-000-17j4y5.jpg,"L’ancien président sud-africain, qui avait libéré Nelson Mandela, est décédé à l’âge de 85 ans. Son image fut ternie par sa nostalgie d’une Afrique du Sud révolue."
"Annette Chalut, ancienne présidente du Comité international de Ravensbrück, est morte",https://img.lemde.fr/2021/11/10/709/0/1712/1141/110/74/60/0/bee1801_37979944-annette-chalut-2014.jpg,"Résistante, déportée, libérée en 1945 après une effroyable marche de la mort, elle s’était engagée dès 1990 dans l’Association des anciennes déportées et internées de la Résistance, et s’était impliquée auprès des collégiens et lycéens. Elle est décédée le 8 novembre, à l’âge de 97 ans."
"Dean Stockwell, des cendres de l’âge d’or hollywoodien au cinéma indépendant",https://img.lemde.fr/2021/11/09/0/32/3766/2511/110/74/60/0/fe1c212_4e34d6923bad4f9c80a751cda4f9a9a5-4e34d6923bad4f9c80a751cda4f9a9a5-0.jpg,"Enfant de la balle à la MGM, puis abonné aux seconds rôles, le comédien est devenu populaire grâce à la série « Code Quantum ». Lauréat de deux prix d’interprétation à Cannes, il est mort le 7 novembre, à l’âge de 85 ans."
"La presse américaine annonce la mort de Dean Stockwell, figure de « Code Quantum »",https://img.lemde.fr/2021/11/09/0/19/2962/1975/110/74/60/0/8b748e0_186939899-ap-890201074.jpg,"L’acteur américain, qui a également joué dans « Dune », « Blue Velvet » et « Paris, Texas » et remporté deux prix d’interprétation à Cannes, est mort dimanche à l’âge de 85 ans."
"Marilia Mendonça, « l’artiste la plus écoutée au Brésil », est morte",https://img.lemde.fr/2021/11/05/1/0/2362/1574/110/74/60/0/0570720_5962440-01-06.jpg,"Chanteuse de sertanejo, sorte de country brésilienne, la jeune femme a connu un succès considérable. L’annonce de son décès accidentel, le 5 novembre, à l’âge de 26 ans, a donné lieu à un moment rare de communion nationale."
"Mort d’Astro, l’un des fondateurs du groupe de reggae UB40",https://img.lemde.fr/2021/11/07/0/0/5472/3648/110/74/60/0/ae8382d_783188942-ub40-feat-ali-campbell-astro-mickey-virtue-2018174194616-2018-06-23-rock-the-ring-1d-x-mk-ii-1410-b70i2571.jpg,"Terence Wilson, de son vrai nom, est mort à l’âge de 64 ans. Avec le groupe britannique UB40, il a collectionné les succès, dont de nombreuses reprises, comme « Red Red Wine »."
La chanteuse Marilia Mendonça brésilienne meurt dans un accident d’avion,https://img.lemde.fr/2021/11/06/2/0/2691/1794/110/74/60/0/5bb84b1_a7adfefafa57424b94a1cdc5869a5e33-dab24cfd4c144eabb45cc56af6c6f7f2-0.jpg,"Agée de 26 ans, la lauréate des Latin Grammy Awards en 2019, a accédé à la célébrité grâce à un genre musical proche de la country, le sertanejo."
"Sabah Fakhri, passeur de la musique arabe traditionnelle, est mort",https://img.lemde.fr/2021/11/05/127/0/2699/1799/110/74/60/0/9aefc0c_282837848-000-nic436239.jpg,"Le ténor syrien aura marqué des générations de la Tunisie au Proche-Orient. Il est décédé le 2 novembre, à l’âge de 88 ans."
"Jacques Le Gall, héros de la France libre, est mort",https://img.lemde.fr/2021/11/03/371/0/3769/2501/110/74/60/0/7703035_883538925-sl-jacques-le-gall-19.jpg,"A 19 ans, le 19 juin 1940, il embarque à Audierne sur « Ar-Zénith », qui sera le premier navire civil français à rejoindre l’Angleterre où il s’engage dans les Forces navales françaises libres. Il servira le temps de la guerre dans deux sous-marins. Il est décédé le 30 octobre, à l’âge de 100 ans."
"La FAGE, école du terrain pour les futurs responsables politiques",https://img.lemde.fr/2021/04/27/0/0/5568/3712/110/74/60/0/e64d4ed_981380121-000-13f924.jpg,"Le syndicat étudiant, qui se dit apartisan, a « formé » de nombreux jeunes qui ont ensuite intégré des cabinets ou se sont présentés devant les électeurs."
"« Le bac en mars, une mesure qui pénalise les apprentissages de nombreux lycéens »",https://img.lemde.fr/2021/06/17/0/6/6036/4024/110/74/60/0/f9c571a_5016990-01-06.jpg,"La réforme du bac est un désastre, estime Jean-Yves Mas, professeur en sciences économiques et sociales en lycée, dans une tribune au « Monde ». Elle pénalise les plus faibles, rend le suivi des élèves plus difficile et ampute d’un tiers leur formation."
"En entreprise, la gestion « à la papa » ne fait plus rêver les jeunes",https://img.lemde.fr/2021/11/25/219/0/879/586/110/74/60/0/8be3382_48844437-049-f0240628.jpg,"« Entreprise libérée », holacratie, management « agile »... Des entreprises ayant adopté un modèle de management plus souple et plus responsabilisant misent dessus pour attirer des jeunes."
Sciences Po Grenoble : relaxe pour les étudiants passés en conseil de discipline,https://img.lemde.fr/2021/11/26/0/6/5488/3659/110/74/60/0/2108cf5_137269095-000-94j8v8.jpg,La décision va à l’encontre du souhait de la ministre de l’enseignement supérieur de voir sanctionnés les dix-sept étudiants poursuivis pour avoir participé à la diffusion des accusations d’islamophobie visant deux professeurs au début de 2021.
"Entre coup de bol et mauvaise fortune, les tribulations d’un ingénieur français aux Etats-Unis",https://img.lemde.fr/2021/11/19/221/0/837/558/110/74/60/0/810000e_247861690-img-0802.jpeg,"Arthur Papailhau, 27 ans, ingénieur diplômé de l’INSA, est arrivé à San Francisco quelques mois avant la pandémie. Il raconte ses deux années mouvementées, professionnellement et personnellement."
"Universités : Staps, une filière au bord de la rupture",https://img.lemde.fr/2021/11/25/0/0/4630/3086/110/74/60/0/4cb8315_720863925-maxnewsworldfive568123.jpg,Les sciences et techniques des activités physiques et sportives ont vu doubler leurs effectifs étudiants en dix ans et souffrent d’un taux d’encadrement jusqu’à trois fois moindre qu’ailleurs à l’université.
"A 30 ou 40 ans, reprendre des études pour « élargir le champ des possibles »",https://img.lemde.fr/2021/11/22/295/0/1772/1181/110/74/60/0/94ed987_71084504-le-monde-campus-codes-mba-1-exe.jpg,"S’ouvrir des horizons, renforcer sa confiance en soi, envisager une reconversion dans un autre secteur… Les raisons qui poussent les cadres à s’inscrire dans un master en management dépassent le champ strictement professionnel."
"Biologie, data science, géologie… Sciences Po Paris élargit sa palette",https://img.lemde.fr/2021/11/19/0/8/4272/2848/110/74/60/0/3bba207_47548935-sciencespo-credit-thomas-arrive-0275.jpeg,"De nouvelles doubles licences proposées par l’institut d’études politiques associent sciences et sciences sociales. Elles visent à préparer les étudiants aux défis du siècle, de la transition écologique à la protection des données personnelles."
Sciences Po : retour au concours commun pour sept IEP,https://img.lemde.fr/2021/11/23/0/6/5653/3769/110/74/60/0/8f15a07_157159975-000-92k8th.jpg,"La suppression des épreuves écrites en 2020 et 2021, en raison de la crise sanitaire, avait entraîné un afflux de candidatures et permis des profils d’admis plus divers."
Sciences Po Paris à l’heure de l’hypersélection,https://img.lemde.fr/2021/11/17/1488/0/4480/2976/110/74/60/0/dd9b397_517299988-sciences-po-alcock-001.JPG,"La suppression du concours d’entrée et l’intégration à la procédure Parcoursup ont fait exploser le nombre de candidats en 2021. Et évoluer le profil des admis, venant d’horizons plus divers qu’auparavant."
Les nouvelles lois de l’attraction de la City de Londres,https://img.lemde.fr/2021/11/22/0/30/1948/1299/110/74/60/0/aeaf01e_83675356-le-monde-codes-la-city1-exe.jpg,"La quête de sens, l’envie d’horaires moins lourds et la concurrence de Google, Facebook ou Apple rendent la place financière moins séduisante pour les jeunes diplômés. Restent les alléchantes rémunérations."
« Les hommes sages-femmes sont surreprésentés dans les postes valorisés »,https://img.lemde.fr/2021/09/25/0/0/3504/2336/110/74/60/0/e0e1a5f_420864799-sagesfemmes.jpg,"S’ils restent minoritaires dans la profession, les hommes sont plus nombreux dans les emplois de cadres, enseignants ou dirigeants d’instances syndicales, explique le sociologue Philippe Charrier dans un entretien au « Monde »."
"Mort du psychothérapeute Aaron Beck, père de la thérapie cognitive",https://img.lemde.fr/2021/11/02/324/0/4912/3259/110/74/60/0/8d36af3_640794288-aaron-beck-2016.jpeg,"Son approche, développée à partir des années 1960, est désormais largement utilisée dans le monde pour traiter la dépression, mais aussi l’anxiété, les troubles alimentaires, de la personnalité ou d’autres problèmes psychiatriques. L’Américain est mort, lundi, à l’âge de 100 ans."
"Nelson Freire, géant du piano, est mort",https://img.lemde.fr/2014/11/19/10/0/2301/1534/110/74/60/0/205f2bc_30218-1duew3n.jpg,"Le musicien brésilien, enfant prodige devenu l’un des plus grands de son époque et ami de Martha Argerich, est mort dans la nuit du 1er novembre, à son domicile de Rio de Janeiro, à l’âge de 77 ans."
"Artisan de la transition démocratique en Corée du Sud, l’ancien président Roh Tae-woo est décédé",https://img.lemde.fr/2021/10/26/71/0/2048/1365/110/74/60/0/609b555_gdn-southkorea-roh-taewoo-1222-11.jpg,"Membre de la junte militaire, il avait été élu démocratiquement président en 1987 puis avait été condamné notamment pour le massacre de Gwangju. Il est mort mardi 26 octobre à Séoul, à l’âge de 88 ans."
"Mort de James Michael Tyler, alias Gunther dans la série « Friends »",https://img.lemde.fr/2021/10/25/0/49/5167/3445/110/74/60/0/c40ffc3_c4543184643e4a0b8cc42911afa392c2-c4543184643e4a0b8cc42911afa392c2-0.jpg,"Le comédien est décédé dimanche à son domicile, à Los Angeles, des suites d’un cancer de la prostate dont il souffrait depuis 2018."
"Peter Scolari, acteur de « Chérie, j’ai rétréci les gosses » et de « Girls », meurt à 66 ans",https://img.lemde.fr/2021/10/24/158/0/2586/1724/110/74/60/0/3f78cfa_178971387-063-453792576.jpg,"Scolari est mort, vendredi matin, d’un cancer qu’il combattait depuis deux ans."
"Marcel Bluwal, réalisateur pionnier de la télévision, est mort",https://img.lemde.fr/2021/10/24/47/0/1899/1266/110/74/60/0/8888d2e_602264867-000-par1731985.jpg,"Après avoir inauguré le feuilleton télévisé en 1962 avec « L’Inspecteur Leclerc », sa série « Vidocq » connaîtra un immense succès, comme son « Dom Juan » avec Claude Brasseur et Michel Piccoli. Le réalisateur est mort le 23 octobre, à l’âge de 96 ans."
La mort du grand chef d’orchestre Bernard Haitink,https://img.lemde.fr/2021/10/22/0/0/4209/2806/110/74/60/0/abc7599_300608170-leemage-let0705.jpg,"Baguette historique de l’Orchestre du Concertgebouw d’Amsterdam, dont il a été directeur musical durant vingt-cinq ans, le Néerlandais, reconnu dans Mahler et pionnier dans Chostakovitch, a dirigé les plus grands orchestres du monde. Il est décédé le 21 octobre, à l’âge de 92 ans."
Mort du chef d’orchestre néerlandais Bernard Haitink,https://img.lemde.fr/2021/10/22/0/0/5614/3743/110/74/60/0/4f0faa7_5868542-01-06.jpg,"Sobre dans ses interprétations, et considéré comme l’un des plus grands chefs d’orchestre de sa génération, le maestro est mort à 92 ans."
"Philippe S. Hadengue, écrivain et artiste peintre, est mort",https://img.lemde.fr/2021/10/21/489/0/2177/1445/110/74/60/0/d718414_379979833-sb-001292-0006.jpg,"Auteur de récits et de fictions singuliers, il avait reçu le prix du Livre Inter en 1989 pour « Petite chronique des gens de la nuit dans un port de l’Atlantique Nord ». Il est décédé le 18 octobre, à l’âge de 89 ans."
"Edita Gruberova, légendaire cantatrice slovaque, est morte",https://img.lemde.fr/2021/10/20/0/36/1444/963/110/74/60/0/db47e4b_417370313-opaleplus-opale-mp-0285912.jpg,"La grande cantatrice slovaque s’est éteinte le 18 octobre à Zurich (Suisse), à l’âge de 74 ans. Reine de la Nuit inoubliable, meilleure Zerbinette de tous les temps, Lucia di Lammermoor sans rivale, la soprano colorature laisse de nombreux enregistrements."
"François Hirsch, traducteur de Milan Kundera, est mort",https://img.lemde.fr/2021/10/20/750/0/2250/1500/110/74/60/0/c841032_155937672-img-1781-copie.jpg,"Traducteur attitré de l’écrivain tchéco-français à partir de « Risibles amours » (1970), il avait traduit également plusieurs œuvres de l’écrivain américain Cormac McCarthy. Il est décédé le 12 octobre, à l’âge de 95 ans."
"Soudan : à Khartoum, les forces de sécurité tirent des grenades lacrymogènes sur les manifestants",https://img.lemde.fr/2021/11/30/39/0/3191/2127/110/74/60/0/edf2559_5108349-01-06.jpg,"Des milliers de personnes ont manifesté une nouvelle fois dans la capitale soudanaise, mardi, pour un transfert du pouvoir aux civils."
Une marionnette asiatique dans la légendaire émission américaine « Sesame Street »,https://img.lemde.fr/2021/11/15/0/0/5472/3648/110/74/60/0/caba880_a63332225b7d481b97c9c48bb0961451-a63332225b7d481b97c9c48bb0961451-0.jpg,"Ji-Young, marionnette américaine d’origine coréenne, va lutter contre les préjugés croissants dont sont victimes les Américains d’origines asiatiques."
« Les quotas dans les grandes écoles n’auront pas d’effet sur le phénomène d’autocensure qui touche les lycéens d’origine modeste »,https://img.lemde.fr/2021/11/19/0/0/5472/3648/110/74/60/0/70ff231_603932157-000-op4cq.jpeg,"Un tri social dès le lycée explique pour une bonne partie la surreprésentation des enfants de cadres et des professions intellectuelles supérieures dans les grandes écoles, estime Denis Choimet, président de l’Union des professeurs de classes préparatoires scientifiques (UPS), dans une tribune au « Monde »."
"Manque de considération, maltraitance et burn-out : la grande fatigue des sages-femmes",https://img.lemde.fr/2021/11/22/90/0/7542/5028/110/74/60/0/eb8335b_25591854-sagefemmes-clr-01.jpeg,"Epuisés par leurs études et leurs conditions de travail, étudiants et étudiantes sont de plus en plus nombreux à douter, dès leurs premières années d’exercice."
"De jeunes salariés désabusés trollent la culture « start-up » à coups de vannes, gifs et mèmes",https://img.lemde.fr/2021/11/16/2/0/582/388/110/74/60/0/f20dc87_546800496-img-0227.JPG,"Sur les réseaux sociaux, des communautés très populaires comme « Neurchi de la flexibilisation du marché du travail », devenues l’exutoire sarcastique d’une jeunesse professionnellement désenchantée, se moquent de l’absurdité du monde de l’entreprise."
Financement des études : le prêt contingent en débat,https://img.lemde.fr/2019/11/27/92/0/4200/2797/110/74/60/0/44a0ef4_ghFrHWiFBiijTDvV6irl4ATB.jpg,"Contrairement à nos voisins européens, une minorité d’étudiants français contractent un prêt pour financer leurs études. Une tendance qui pourrait s’inverser avec le PARC, même si ce prêt conditionné au niveau de revenus ne fait pas l’unanimité."
"Dans les écoles de commerce, une révolution verte encore artificielle",https://img.lemde.fr/2021/11/16/506/0/3742/2494/110/74/60/0/2b041d7_487705805-campuscouverture-v3.jpg,Les écoles de commerce se retrouvent prises en étau entre la demande d’une partie des étudiants pour intégrer les enjeux climatiques dans leur cursus et leur impératif d’employabilité et de rémunération à la sortie.
"Mathias Vicherat, un homme de réseaux à la tête de Sciences Po Paris",https://img.lemde.fr/2021/11/11/0/0/5040/3360/110/74/60/0/3bbfbfc_512541313-maxnewsfrfour410753.jpg,"A 43 ans, haut fonctionnaire passé par la mairie de Paris et par le privé, le nouveau directeur de Sciences Po, nommé par décret vendredi, mène une carrière fulgurante et éclectique, marquée à gauche."
"Le GMAT, un test « à l’américaine » qui déstabilise les Français",https://img.lemde.fr/2021/11/19/344/0/4533/3022/110/74/60/0/ab67cca_28277091-pns-3741199-1.jpg,"L’obtention d’un bon score à cet examen, qui exige rapidité et esprit de synthèse, fait figure de sésame pour intégrer certains masters ou MBA."
« Je ne savais pas qu’on pouvait subir ça à l’adolescence » : les violences conjugales touchent aussi les jeunes,https://img.lemde.fr/2021/11/19/0/0/6000/4000/110/74/60/0/888a4ef_174167637-ad014-commentonsaime-dsc05146.jpg,"Humiliations, pressions pour obtenir des rapports sexuels, jalousie… Les jeunes femmes de 15 à 25 ans qui subissent des violences au sein de leur couple sont démunies pour identifier ces abus. Les professionnels qui les accompagnent s’alarment de l’ampleur du problème."
Le « conseil en transition » attire les jeunes diplômés des grandes écoles,https://img.lemde.fr/2021/11/16/118/0/3827/2551/110/74/60/0/28c1f8c_958141799-lemondecampus-conseilentransition-v1.jpg,"Longtemps marginal, le conseil en développement durable est devenu une arme pour séduire les nouveaux entrants sur le marché du travail en quête de sens."
"Dans les entreprises, l’art d’accommoder une jeune génération « impatiente » et « exigeante »",https://img.lemde.fr/2021/09/28/506/0/4328/2885/110/74/60/0/dfa6905_851066779-pns-6279402.jpg,"Face à de jeunes diplômés soucieux de leur « impact », les entreprises qui cherchent à les recruter et à les fidéliser se révèlent peu préparées à répondre à ces aspirations."
Comment le numérique donne libre cours à la création,https://img.lemde.fr/2021/09/16/0/75/4950/3300/110/74/60/0/9ba3bc2_141555722-pns-6442772.jpg,"L’émission « Le Monde Campus le mag’ » fait étape à Rennes. Dans cette troisième partie, rencontre avec des entrepreneurs qui font bouger la région dans le domaine du numérique."
Orientation : comment oser changer de voie ?,https://img.lemde.fr/2021/11/11/201/0/4826/3217/110/74/60/0/dc0dd55_359159634-hygtfr.jpg,L’émission « Le Monde Campus Le Mag’ » fait étape à Rennes. Au sommaire de la deuxième partie de ce rendez-vous : les parcours non linéaires. Tous les conseils pour se tromper et rebondir.
"Arthur Nauzyciel : « Beaucoup de jeunes veulent se rassurer avec un diplôme, mais je trouve que cela les formate »",https://img.lemde.fr/2021/11/18/116/0/2277/1518/110/74/60/0/0d261ec_275059453-arthur-nauzyciel-louise-quignon.jpg,"L’émission « Le Monde Campus Le Mag’ » fait étape à Rennes. Rencontre en première partie avec le comédien, metteur en scène et directeur du TNB Arthur Nauzyciel. Le parrain de l’émission revient sur son parcours."
"« En être ou ne pas en être » : la Conférence des avocats du barreau de Paris, club d’élite pour jeunes pénalistes",https://img.lemde.fr/2021/11/16/0/0/5899/3933/110/74/60/0/b842ec0_623249724-jmug211115010.jpg,"Cette institution du milieu judiciaire permet aux douze jeunes avocats, sélectionnés par le biais d’un concours d’éloquence, d’acquérir rapidement de l’expérience, de la visibilité et une reconnaissance dans la profession."
Préparer le barreau : une année intense au coût certain,https://img.lemde.fr/2021/11/16/0/6/5788/3859/110/74/60/0/14f8a08_5025648-01-06.jpg,"Si les frais d’inscription à l’examen restent stables, le recours à une « prépa » privée et le temps de révision gonflent le coût du prestigieux concours."
